COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
Red-vented Bulbul,4,Lunugamvehera,Tissamaharam Road Weligatta Southern Province,6.2043655,81.1977741,2023-08-06,06:23:00
Red-vented Bulbul,3,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-08-06,06:44:00
Red-vented Bulbul,X,Lunugamvehera,Zuidelijke Provincie,6.4149812,81.1301634,2023-08-23,06:03:00
Red-vented Bulbul,2,Lunugamvehera,B Kirinda Southern Province  Bundala National Park,6.1986543,81.2051731,2023-08-07,06:14:00
Red-vented Bulbul,2,Lunugamvehera,Bundala National Park,6.193759,81.196982,2023-09-13,15:11:00
Red-vented Bulbul,5,Lunugamvehera,Embilikala Lagoon,6.1996336,81.2008713,2023-09-06,10:34:00
Red-vented Bulbul,10,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-10-27,11:04:00
Red-vented Bulbul,X,Lunugamvehera,Lunugamwehera,6.3507618,81.2042425,2023-10-22,10:35:00
Red-vented Bulbul,2,Lunugamvehera,EmbilikalalSouthern Province,6.2010717,81.19792,2023-10-31,16:52:00
Red-vented Bulbul,2,Lunugamvehera,EmbilikalalSouthern Province,6.2010717,81.19792,2023-10-31,16:52:00
Red-vented Bulbul,3,Lunugamvehera,Mattala Southern Province,6.3154108,81.1176929,2023-10-27,08:11:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,1,Lunugamvehera,Lunugamwehera  Airport Road Southern Province,6.3425632,81.1506104,2023-11-22,06:27:00
Red-vented Bulbul,19,Lunugamvehera,Bundala National Park,6.2000974,81.2131957,2023-11-23,05:59:00
Red-vented Bulbul,2,Lunugamvehera,Lunugamwehera  Airport Road Southern Province,6.3425632,81.1506104,2023-11-22,07:17:00
Red-vented Bulbul,4,Lunugamvehera,Lunungamwehera  Katarangama Road,6.3543067,81.2068015,2023-11-23,15:00:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-04,06:23:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-27,06:19:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,4,Lunugamvehera,Lunungamwehera  Katarangama Road,6.3543067,81.2068015,2023-11-24,15:30:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-11-21,13:00:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,18,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
Red-vented Bulbul,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-10,14:49:00
Red-vented Bulbul,4,Lunugamvehera,Bundala National Park Southern Province,6.201007,81.215191,2023-12-12,09:00:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Park Road Up To Entrance,6.1998925,81.212461,2023-12-15,07:37:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-16,09:36:00
Red-vented Bulbul,2,Lunugamvehera,CCR Tlssamaharama,6.340662,81.302063,2023-12-23,06:48:00
Red-vented Bulbul,7,Lunugamvehera,Airport Entrance Road Southern Province,6.3205828,81.1236387,2023-12-29,14:24:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-16,09:36:00
Red-vented Bulbul,4,Lunugamvehera,Uda Maththala Southern Province,6.3443936,81.1528369,2023-12-28,16:53:00
Red-vented Bulbul,3,Lunugamvehera,B Kirinda Southern Province,6.2007983,81.199205,2023-12-28,07:23:00
Red-vented Bulbul,5,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-09,13:27:00
Red-vented Bulbul,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-11,15:15:00
Red-vented Bulbul,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-31,06:30:00
Red-vented Bulbul,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-31,10:00:00
Red-vented Bulbul,1,Lunugamvehera,CCR Tlssamaharama,6.340662,81.302063,2023-12-24,12:19:00
Red-vented Bulbul,7,Lunugamvehera,Airport Entrance Road Southern Province,6.3205828,81.1236387,2023-12-29,14:24:00
Red-vented Bulbul,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-15,09:33:00
Red-vented Bulbul,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-12,11:27:00
Red-vented Bulbul,15,Lunugamvehera,Border Of Bundala,6.2012617,81.19631,2024-01-20,06:31:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
Red-vented Bulbul,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-23,07:51:00
Red-vented Bulbul,2,Lunugamvehera,Tranquil Wild Thanamalwila,6.414374,81.129946,2024-01-26,13:47:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-25,07:15:00
Red-vented Bulbul,4,Lunugamvehera,Causeway near Park Office,6.2000743,81.213326,2024-01-25,07:53:00
Red-vented Bulbul,15,Lunugamvehera,Border Of Bundala,6.2012617,81.19631,2024-01-20,06:31:00
Red-vented Bulbul,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-21,16:59:00
Red-vented Bulbul,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-22,08:04:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
Red-vented Bulbul,3,Lunugamvehera,Ranawaranawa Lake,6.414713,81.129803,2024-01-26,16:00:00
Red-vented Bulbul,8,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-23,06:19:00
Red-vented Bulbul,4,Lunugamvehera,Tranquil Wild Thanamalwila,6.414374,81.129946,2024-01-27,06:22:00
Red-vented Bulbul,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-22,08:04:00
Red-vented Bulbul,4,Lunugamvehera,Bundala National Park approach road,6.212316,81.214071,2024-02-24,16:29:00
Red-vented Bulbul,4,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,07:41:00
Red-vented Bulbul,20,Lunugamvehera,Bundala National ParkSouthern province,6.2010931,81.1973712,2024-02-16,06:10:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
Red-vented Bulbul,5,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-03,15:27:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-14,07:00:00
Red-vented Bulbul,4,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
Red-vented Bulbul,4,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-07,06:15:00
Red-vented Bulbul,4,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,07:41:00
Red-vented Bulbul,6,Lunugamvehera,Embilikala Lagoon,6.1996336,81.2008713,2024-02-14,07:41:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,07:41:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,07:41:00
Red-vented Bulbul,5,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-03,15:27:00
Red-vented Bulbul,4,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-03-19,06:21:00
Red-vented Bulbul,1,Lunugamvehera,Tissa Rd Weligatta Southern,6.2079361,81.200772,2024-03-30,08:40:00
Red-vented Bulbul,5,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-03-09,06:10:00
Red-vented Bulbul,3,Lunugamvehera,Tranquill Wild Southern Province,6.4155906,81.1302817,2024-03-18,18:05:00
Red-vented Bulbul,3,Lunugamvehera,Tranquill Wild Southern Province,6.4164172,81.135605,2024-03-18,07:04:00
Red-vented Bulbul,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
Red-vented Bulbul,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
Red-vented Bulbul,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-04-08,17:13:00
Red-vented Bulbul,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
Red-vented Bulbul,1,Lunugamvehera,Tranquil Wild,6.4149027,81.1302872,2024-04-16,19:04:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
Red-vented Bulbul,2,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-04-08,17:13:00
Red-vented Bulbul,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-04-08,17:13:00
Red-vented Bulbul,3,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-06-21,17:11:00
Red-vented Bulbul,3,Lunugamvehera,Mattala Southern Province,6.3200588,81.1234131,2024-06-01,13:49:00
Red-vented Bulbul,5,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-06-22,05:34:00
Red-vented Bulbul,1,Lunugamvehera,Ambilikala Kalapuwa Southern Province,6.1981367,81.21031,2024-06-22,14:11:00
Red-vented Bulbul,X,Lunugamvehera,B Kirinda Southern Province,6.2008725,81.1987913,2024-07-22,14:19:00
Red-vented Bulbul,X,Lunugamvehera,B Kirinda Southern Province,6.2008725,81.1987913,2024-07-22,14:19:00
Red-vented Bulbul,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-07-22,14:19:00
Red-vented Bulbul,8,Lunugamvehera,Samikuliya Wewa,6.3569567,81.2936109,2024-08-19,09:07:00
Red-vented Bulbul,X,Lunugamvehera,Southern Province,6.1993352,81.2108,2024-08-18,07:30:00
Red-vented Bulbul,11,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2024-09-11,17:03:00
Red-vented Bulbul,2,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-09-15,09:11:00
Red-vented Bulbul,2,Lunugamvehera,Bundabla Southern Province,6.1987751,81.2106717,2024-09-15,17:24:00
Red-vented Bulbul,7,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-09-17,12:02:00
Red-vented Bulbul,11,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2024-09-11,17:03:00
Red-vented Bulbul,2,Lunugamvehera,Bundabla Southern Province,6.1987751,81.2106717,2024-09-15,13:11:00
Red-vented Bulbul,1,Lunugamvehera,Bundala NP Southern Province,6.2015832,81.1960382,2024-09-17,06:59:00
Red-vented Bulbul,2,Lunugamvehera,Bundabla Southern Province,6.1987751,81.2106717,2024-09-03,10:05:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-11-27,14:56:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-11-27,14:56:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-09,06:37:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-14,09:47:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-09,06:20:00
Red-vented Bulbul,20,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-09,06:20:00
Red-vented Bulbul,20,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
Red-vented Bulbul,20,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
Red-vented Bulbul,6,Lunugamvehera,Colombo  Galle  Hambantota  Wellawaya Highway Wirawila Southern Province   Wirawila Lake,6.2894383,81.2342902,2024-11-21,17:40:00
Red-vented Bulbul,5,Lunugamvehera,B Kirinda Road Southern Province,6.2009831,81.1977943,2024-11-06,14:44:00
Red-vented Bulbul,20,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
Red-vented Bulbul,20,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala lagoon,6.199263,81.200973,2024-12-13,09:56:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-02,16:51:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-12,11:37:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-15,08:20:00
Red-vented Bulbul,6,Lunugamvehera,Bundala  Embilikala Lagoon,6.198709,81.202623,2024-12-15,06:16:00
Red-vented Bulbul,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-12-28,05:50:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-15,08:20:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-23,06:40:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-23,06:40:00
Red-vented Bulbul,3,Lunugamvehera,Embilikala lagoon,6.199263,81.200973,2024-12-12,11:21:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-22,06:33:00
Red-vented Bulbul,4,Lunugamvehera,Bundala  Embilikala Lagoon,6.198709,81.202623,2024-12-12,11:34:00
Red-vented Bulbul,15,Lunugamvehera,Bundala National Park,6.2009845,81.2144274,2024-12-16,06:00:00
Red-vented Bulbul,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-15,06:29:00
Red-vented Bulbul,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-02,16:51:00
Red-vented Bulbul,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-12,11:37:00
Red-vented Bulbul,6,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-25,07:00:00
Red-vented Bulbul,4,Lunugamvehera,Embilikala lagoon,6.199263,81.200973,2024-12-15,06:16:00
Red-vented Bulbul,2,Lunugamvehera,Bundala  Embilikala Lagoon,6.198709,81.202623,2024-12-13,10:00:00
Red-vented Bulbul,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-12-28,05:50:00
Red-vented Bulbul,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-13,05:59:00
Red-vented Bulbul,2,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-22,06:33:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2020-08-22,05:35:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2020-08-23,05:40:00
Red-vented Bulbul,3,Okewela,RajapuragodaUdadeniya Road Walasmulla Southern Province,6.1392517,80.6758137,2021-12-23,13:30:00
Red-vented Bulbul,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-25,06:00:00
Red-vented Bulbul,5,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-23,05:50:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-24,06:10:00
Red-vented Bulbul,2,Okewela,RajapuragodaUdadeniya Road Walasmulla Southern Province,6.1405414,80.6748182,2021-12-24,07:45:00
Red-vented Bulbul,5,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-06,05:45:00
Red-vented Bulbul,5,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-05,13:45:00
Red-vented Bulbul,3,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-07,05:40:00
Red-vented Bulbul,16,Okewela,Modarawana Okewela Southern Province,6.1202632,80.7215908,2022-06-20,12:46:00
Red-vented Bulbul,X,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2023-05-05,05:50:00
Red-vented Bulbul,X,Okewela,Walasmulla Southern Province,6.137895,80.6938086,2023-05-05,10:45:00
Red-vented Bulbul,X,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2023-05-06,06:10:00
Red-vented Bulbul,3,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,17:00:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-28,05:45:00
Red-vented Bulbul,2,Okewela,Nathuwala Walasmulla Southern,6.1374007,80.6921107,2024-03-27,12:30:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-30,18:10:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,14:05:00
Red-vented Bulbul,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-29,06:00:00
Red-vented Bulbul,3,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-31,06:30:00
Red-vented Bulbul,1,Sooriyawewa,Southern Expressway Southern Province,6.2732811,81.0378485,2021-05-03,14:59:00
Red-vented Bulbul,2,Sooriyawewa,Unnamed Road Southern Province,6.3005727,81.0469637,2023-07-23,18:27:00
Red-vented Bulbul,8,Sooriyawewa,Meegahajandura Suriyawewa Southern Province,6.3422433,81.01617,2023-08-29,09:59:00
Red-vented Bulbul,4,Sooriyawewa,Andarawewa Highway Exit Road,6.279533,81.049291,2024-02-14,06:48:00
Red-vented Bulbul,14,Sooriyawewa,Andarawewa Interchange Southern Expressway Southern Province,6.2810633,81.051355,2024-09-11,07:28:00
Red-vented Bulbul,14,Sooriyawewa,Andarawewa Interchange Southern Expressway Southern Province,6.2810633,81.051355,2024-09-11,07:28:00
Red-vented Bulbul,1,Tangalle,Marakolliya Tangalle,6.059,80.821,2020-01-13,07:39:00
Red-vented Bulbul,8,Tangalle,Buckingham Place Hotel Tangalle,6.0463438,80.8541554,2020-01-01,06:00:00
Red-vented Bulbul,2,Tangalle,Anantara Peace Haven Tangalle Resort,6.0114247,80.7837825,2020-10-06,06:08:00
Red-vented Bulbul,14,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-05,05:37:00
Red-vented Bulbul,5,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-06,06:30:00
Red-vented Bulbul,2,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
Red-vented Bulbul,8,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
Red-vented Bulbul,5,Tangalle,Buckingham Place,6.04736,80.854613,2020-12-06,05:40:00
Red-vented Bulbul,8,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
Red-vented Bulbul,2,Tangalle,RannaRiver Mouth Near Kahandamodara Beach,6.062984,80.890566,2020-12-18,10:29:00
Red-vented Bulbul,2,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
Red-vented Bulbul,2,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
Red-vented Bulbul,8,Tangalle,Rekawa Lagoon,6.0523931,80.8341408,2020-12-05,16:00:00
Red-vented Bulbul,2,Tangalle,Turtle Point Beach,6.0453437,80.855325,2020-12-06,09:30:00
Red-vented Bulbul,1,Tangalle,Boitare Tank Thangalle,6.0587026,80.8283311,2021-02-04,12:35:00
Red-vented Bulbul,1,Tangalle,Boitare Tank Thangalle,6.0587026,80.8283311,2021-02-04,12:35:00
Red-vented Bulbul,1,Tangalle,Boitare Tank Thangalle,6.0587026,80.8283311,2021-02-04,12:35:00
Red-vented Bulbul,1,Tangalle,Boitare Tank Thangalle,6.0587026,80.8283311,2021-02-04,12:35:00
Red-vented Bulbul,1,Tangalle,Anantara Peace Heaven,6.011819,80.783555,2021-12-13,10:27:00
Red-vented Bulbul,1,Tangalle,Anantara Peace Heaven,6.011819,80.783555,2021-12-13,06:43:00
Red-vented Bulbul,2,Tangalle,Anantara Peace Heaven,6.011819,80.783555,2021-12-12,17:16:00
Red-vented Bulbul,2,Tangalle,Anantara Peace Heaven,6.011819,80.783555,2021-12-12,14:32:00
Red-vented Bulbul,2,Tangalle,Rekawa,6.047785,80.855767,2022-01-10,07:10:00
Red-vented Bulbul,8,Tangalle,Taru Villas Mawella,5.998686,80.747616,2022-01-27,06:37:00
Red-vented Bulbul,10,Tangalle,Taru Villas Mawella,5.998686,80.747616,2022-01-26,17:09:00
Red-vented Bulbul,20,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-07,06:16:00
Red-vented Bulbul,30,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-09,07:08:00
Red-vented Bulbul,6,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-06,16:35:00
Red-vented Bulbul,2,Tangalle,RannaLake Near Green Parrot Hotel,6.061721,80.87304,2022-02-07,14:26:00
Red-vented Bulbul,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
Red-vented Bulbul,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
Red-vented Bulbul,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
Red-vented Bulbul,2,Tangalle,Turtles view Resort,6.047135,80.861794,2022-02-27,09:01:00
Red-vented Bulbul,6,Tangalle,Pond  Rekawa,6.068174,80.855501,2022-02-08,13:27:00
Red-vented Bulbul,2,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2022-02-04,14:30:00
Red-vented Bulbul,5,Tangalle,Turtles view Resort,6.047135,80.861794,2022-02-26,16:25:00
Red-vented Bulbul,10,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-08,06:48:00
Red-vented Bulbul,10,Tangalle,Rekawawetlands,6.051961,80.85888,2022-02-06,15:44:00
Red-vented Bulbul,2,Tangalle,RekawaAll view resort,6.0519877,80.8584738,2022-02-07,
Red-vented Bulbul,10,Tangalle,Medilla Tangalle,6.0412193,80.8155746,2022-03-05,06:15:00
Red-vented Bulbul,6,Tangalle,Morakatiyara Southern Province,5.9959134,80.7323017,2022-03-04,13:18:00
Red-vented Bulbul,6,Tangalle,Morakatiyara Southern Province,5.9959134,80.7323017,2022-03-04,13:18:00
Red-vented Bulbul,X,Tangalle,Anantara Peace Haven Tangalle Resort Goyambokka,6.011952,80.7829341,2022-03-17,06:45:00
